 expiry_date | strike_price | option_type | num_trading_days | total_volume | total_oi | avg_premium | volume_to_oi_ratio 
-------------+--------------+-------------+------------------+--------------+----------+-------------+--------------------
 2019-09-26  |     27000.00 | PE          |               36 |      1098320 |  8228540 |      280.17 |              13.35
 2019-09-26  |     27100.00 | CE          |               36 |       210300 |   322360 |     1464.10 |              65.24
 2019-09-26  |     27100.00 | PE          |               36 |       195772 |   387780 |      274.10 |              50.49
 2019-09-26  |     27200.00 | CE          |               37 |       295048 |   555600 |     1485.89 |              53.10
 2019-09-26  |     27200.00 | PE          |               37 |       216892 |   557820 |      284.88 |              38.88
 2019-09-26  |     27300.00 | CE          |               37 |       290887 |   510380 |     1444.92 |              56.99
 2019-09-26  |     27300.00 | PE          |               37 |       232161 |   796940 |      287.11 |              29.13
 2019-09-26  |     27400.00 | CE          |               37 |       241552 |   428760 |     1435.65 |              56.34
 2019-09-26  |     27400.00 | PE          |               37 |       166238 |   334900 |      326.84 |              49.64
 2019-09-26  |     27500.00 | CE          |               37 |       806770 |  3373400 |     1028.94 |              23.92
 2019-09-26  |     27500.00 | PE          |               37 |       827818 |  5418980 |      431.51 |              15.28
 2019-09-26  |     27600.00 | CE          |               37 |       202093 |   445900 |     1354.79 |              45.32
 2019-09-26  |     27600.00 | PE          |               37 |       152476 |   291520 |      452.22 |              52.30
 2019-09-26  |     27700.00 | CE          |               37 |       201624 |   812420 |     1261.92 |              24.82
 2019-09-26  |     27700.00 | PE          |               37 |       147779 |   426080 |      447.90 |              34.68
 2019-09-26  |     27800.00 | CE          |               37 |       223056 |   617280 |     1237.49 |              36.14
 2019-09-26  |     27800.00 | PE          |               37 |       165471 |   463080 |      491.71 |              35.73
 2019-09-26  |     27900.00 | CE          |               37 |       148164 |   380920 |     1181.89 |              38.90
 2019-09-26  |     27900.00 | PE          |               37 |       142479 |   350920 |      574.81 |              40.60
 2019-09-26  |     28000.00 | CE          |               37 |      1055649 |  7514000 |      711.23 |              14.05
 2019-09-26  |     28000.00 | PE          |               37 |      1010515 |  7055440 |      637.45 |              14.32
 2019-09-26  |     28100.00 | CE          |               37 |       150542 |   407580 |     1000.01 |              36.94
 2019-09-26  |     28100.00 | PE          |               37 |       122217 |   279820 |      647.51 |              43.68
 2019-09-26  |     28200.00 | CE          |               37 |       179710 |   464300 |      802.09 |              38.71
 2019-09-26  |     28200.00 | PE          |               37 |       169731 |   363500 |      602.77 |              46.69
 2019-09-26  |     28300.00 | CE          |               37 |       159696 |   428580 |     1078.29 |              37.26
 2019-09-26  |     28300.00 | PE          |               37 |       168215 |   286560 |      717.72 |              58.70
 2019-09-26  |     28400.00 | CE          |               37 |       127678 |   315200 |     1029.55 |              40.51
 2019-09-26  |     28400.00 | PE          |               37 |       196144 |   275040 |      636.23 |              71.31
 2019-09-26  |     28500.00 | CE          |               37 |       911785 |  5868200 |      465.76 |              15.54
 2019-09-26  |     28500.00 | PE          |               37 |      1057715 |  2553900 |      909.99 |              41.42
 2019-09-26  |     28600.00 | CE          |               37 |       133783 |   281340 |      843.62 |              47.55
 2019-09-26  |     28600.00 | PE          |               37 |       289580 |   237360 |      628.95 |             122.00
 2019-09-26  |     28700.00 | CE          |               37 |       142527 |   285140 |     1024.35 |              49.98
 2019-09-26  |     28700.00 | PE          |               37 |       321685 |   355840 |      640.36 |              90.40
 2019-09-26  |     28800.00 | CE          |               37 |       181979 |   355420 |     1138.02 |              51.20
 2019-09-26  |     28800.00 | PE          |               37 |       434511 |  1038020 |      889.15 |              41.86
 2019-09-26  |     28900.00 | CE          |               37 |       159255 |   223660 |     1271.00 |              71.20
 2019-09-26  |     28900.00 | PE          |               37 |       478254 |   298740 |      490.31 |             160.09
 2019-09-26  |     29000.00 | CE          |               37 |      1010589 |  6238340 |      294.44 |              16.20
 2019-09-26  |     29000.00 | PE          |               37 |      2358122 |  4011980 |     1231.14 |              58.78
 2019-09-26  |     29100.00 | CE          |               37 |       149240 |   135360 |     1358.65 |             110.25
 2019-09-26  |     29100.00 | PE          |               37 |       759202 |   391520 |      510.25 |             193.91
 2019-09-26  |     29200.00 | CE          |               37 |       193266 |   237840 |     1189.29 |              81.26
 2019-09-26  |     29200.00 | PE          |               37 |      1013228 |   511500 |      937.54 |             198.09
 2019-09-26  |     29300.00 | CE          |               37 |       146179 |   189920 |     1737.09 |              76.97
 2019-09-26  |     29300.00 | PE          |               37 |      1136027 |   697540 |      461.97 |             162.86
 2019-09-26  |     29400.00 | CE          |               37 |       177356 |   158260 |     1099.44 |             112.07
 2019-09-26  |     29400.00 | PE          |               37 |      1350340 |   632620 |      920.47 |             213.45
 2019-09-26  |     29500.00 | CE          |               37 |       975909 |  3446620 |      171.54 |              28.31
 2019-09-26  |     29500.00 | PE          |               37 |      3643526 |  5136200 |     1615.94 |              70.94
 2019-09-26  |     29600.00 | CE          |               37 |       372729 |   292300 |     1310.37 |             127.52
 2019-09-26  |     29600.00 | PE          |               37 |      1737618 |   652660 |      395.75 |             266.24
 2019-09-26  |     29700.00 | CE          |               37 |       484169 |   354820 |     2227.90 |             136.45
 2019-09-26  |     29700.00 | PE          |               37 |      1896699 |   944960 |      417.06 |             200.72
 2019-09-26  |     29800.00 | CE          |               37 |       904905 |   358040 |     1246.71 |             252.74
 2019-09-26  |     29800.00 | PE          |               37 |      2333304 |   836160 |     1302.98 |             279.05
 2019-09-26  |     29900.00 | CE          |               37 |      1123972 |   563800 |     2086.72 |             199.36
 2019-09-26  |     29900.00 | PE          |               37 |      1811393 |   682940 |      471.94 |             265.23
 2019-09-26  |     30000.00 | CE          |               37 |      4191272 |  5327600 |       93.11 |              78.67
 2019-09-26  |     30000.00 | PE          |               37 |      3540753 |  2221880 |     2030.40 |             159.36
 2019-09-26  |     30100.00 | CE          |               37 |      1914125 |   890260 |     1775.70 |             215.01
 2019-09-26  |     30100.00 | PE          |               37 |       822129 |   190360 |      766.75 |             431.88
 2019-09-26  |     30200.00 | CE          |               37 |      2402524 |   980680 |     1893.45 |             244.99
 2019-09-26  |     30200.00 | PE          |               37 |       632293 |   347220 |     1562.73 |             182.10
